state,name,wikipedia_url,official_url,pop2013,OCDID,census_geoid
Texas,Hidalgo County,"https://en.wikipedia.org/wiki/Hidalgo_County,_Texas",http://www.co.hidalgo.tx.us/,"815,996",ocd-division/country:us/state:tx/county:hidalgo,48215
Texas,Hill County,"https://en.wikipedia.org/wiki/Hill_County,_Texas",http://www.co.hill.tx.us,"34,823",ocd-division/country:us/state:tx/county:hill,48217
Texas,Hockley County,"https://en.wikipedia.org/wiki/Hockley_County,_Texas",http://www.co.hockley.tx.us,"23,530",ocd-division/country:us/state:tx/county:hockley,48219
Texas,Hood County,"https://en.wikipedia.org/wiki/Hood_County,_Texas",http://www.co.hood.tx.us,"52,905",ocd-division/country:us/state:tx/county:hood,48221
Texas,Hopkins County,"https://en.wikipedia.org/wiki/Hopkins_County,_Texas",http://www.hopkinscountytx.org,"35,565",ocd-division/country:us/state:tx/county:hopkins,48223
Texas,Houston County,"https://en.wikipedia.org/wiki/Houston_County,_Texas",http://www.co.houston.tx.us,"22,911",ocd-division/country:us/state:tx/county:houston,48225
Texas,Howard County,"https://en.wikipedia.org/wiki/Howard_County,_Texas",http://www.co.howard.tx.us,"36,147",ocd-division/country:us/state:tx/county:howard,48227
Texas,Hudspeth County,"https://en.wikipedia.org/wiki/Hudspeth_County,_Texas",http://www.co.hudspeth.tx.us,"3,318",ocd-division/country:us/state:tx/county:hudspeth,48229
Texas,Hunt County,"https://en.wikipedia.org/wiki/Hunt_County,_Texas",https://www.huntcounty.net,"87,048",ocd-division/country:us/state:tx/county:hunt,48231
Texas,Hutchinson County,"https://en.wikipedia.org/wiki/Hutchinson_County,_Texas",http://www.co.hutchinson.tx.us,"21,819",ocd-division/country:us/state:tx/county:hutchinson,48233
Texas,Irion County,"https://en.wikipedia.org/wiki/Irion_County,_Texas",http://www.co.irion.tx.us,"1,612",ocd-division/country:us/state:tx/county:irion,48235
Texas,Jack County,"https://en.wikipedia.org/wiki/Jack_County,_Texas",http://www.jackcounty.org,"8,957",ocd-division/country:us/state:tx/county:jack,48237
Texas,Jackson County,"https://en.wikipedia.org/wiki/Jackson_County,_Texas",http://www.co.jackson.tx.us,"14,591",ocd-division/country:us/state:tx/county:jackson,48239
Texas,Jasper County,"https://en.wikipedia.org/wiki/Jasper_County,_Texas",http://www.co.jasper.tx.us,"35,649",ocd-division/country:us/state:tx/county:jasper,48241
Texas,Jeff Davis County,"https://en.wikipedia.org/wiki/Jeff_Davis_County,_Texas",http://www.co.jeff-davis.tx.us,"2,253",ocd-division/country:us/state:tx/county:jeff_davis,48243
Texas,Jefferson County,"https://en.wikipedia.org/wiki/Jefferson_County,_Texas",http://www.co.jefferson.tx.us,"252,358",ocd-division/country:us/state:tx/county:jefferson,48245
Texas,Jim Hogg County,"https://en.wikipedia.org/wiki/Jim_Hogg_County,_Texas",http://jimhoggcounty.net/,"5,245",ocd-division/country:us/state:tx/county:jim_hogg,48247
Texas,Jim Wells County,"https://en.wikipedia.org/wiki/Jim_Wells_County,_Texas",http://www.co.jim-wells.tx.us,"41,680",ocd-division/country:us/state:tx/county:jim_wells,48249
Texas,Johnson County,"https://en.wikipedia.org/wiki/Johnson_County,_Texas",http://www.johnsoncountytx.org,"154,707",ocd-division/country:us/state:tx/county:johnson,48251
Texas,Jones County,"https://en.wikipedia.org/wiki/Jones_County,_Texas",http://www.co.jones.tx.us,"19,859",ocd-division/country:us/state:tx/county:jones,48253
Texas,Karnes County,"https://en.wikipedia.org/wiki/Karnes_County,_Texas",http://www.co.karnes.tx.us,"15,081",ocd-division/country:us/state:tx/county:karnes,48255
Texas,Kaufman County,"https://en.wikipedia.org/wiki/Kaufman_County,_Texas",http://www.kaufmancounty.net/,"108,568",ocd-division/country:us/state:tx/county:kaufman,48257
Texas,Kendall County,"https://en.wikipedia.org/wiki/Kendall_County,_Texas",http://www.co.kendall.tx.us,"37,766",ocd-division/country:us/state:tx/county:kendall,48259
Texas,Kenedy County,"https://en.wikipedia.org/wiki/Kenedy_County,_Texas",http://www.co.kenedy.tx.us,412,ocd-division/country:us/state:tx/county:kenedy,48261
Texas,Kent County,"https://en.wikipedia.org/wiki/Kent_County,_Texas",http://www.co.kent.tx.us,807,ocd-division/country:us/state:tx/county:kent,48263
Texas,Kerr County,"https://en.wikipedia.org/wiki/Kerr_County,_Texas",http://www.co.kerr.tx.us,"49,953",ocd-division/country:us/state:tx/county:kerr,48265
Texas,Kimble County,"https://en.wikipedia.org/wiki/Kimble_County,_Texas",http://www.co.kimble.tx.us,"4,481",ocd-division/country:us/state:tx/county:kimble,48267
Texas,King County,"https://en.wikipedia.org/wiki/King_County,_Texas",http://www.kingcountytx.com,285,ocd-division/country:us/state:tx/county:king,48269
Texas,Kinney County,"https://en.wikipedia.org/wiki/Kinney_County,_Texas",http://www.co.kinney.tx.us,"3,586",ocd-division/country:us/state:tx/county:kinney,48271
Texas,Kleberg County,"https://en.wikipedia.org/wiki/Kleberg_County,_Texas",http://www.co.kleberg.tx.us,"32,101",ocd-division/country:us/state:tx/county:kleberg,48273
Texas,Knox County,"https://en.wikipedia.org/wiki/Knox_County,_Texas",http://www.knoxcountytexas.org,"3,767",ocd-division/country:us/state:tx/county:knox,48275
Texas,La Salle County,"https://en.wikipedia.org/wiki/La_Salle_County,_Texas",http://lasallecountytx.org,"7,369",ocd-division/country:us/state:tx/county:la_salle,48283
Texas,Lamar County,"https://en.wikipedia.org/wiki/Lamar_County,_Texas",http://www.co.lamar.tx.us,"49,426",ocd-division/country:us/state:tx/county:lamar,48277
Texas,Lamb County,"https://en.wikipedia.org/wiki/Lamb_County,_Texas",http://co.lamb.tx.us,"13,775",ocd-division/country:us/state:tx/county:lamb,48279
Texas,Lampasas County,"https://en.wikipedia.org/wiki/Lampasas_County,_Texas",http://www.co.lampasas.tx.us,"20,222",ocd-division/country:us/state:tx/county:lampasas,48281
Texas,Lavaca County,"https://en.wikipedia.org/wiki/Lavaca_County,_Texas",http://www.co.lavaca.tx.us/,"19,581",ocd-division/country:us/state:tx/county:lavaca,48285
Texas,Lee County,"https://en.wikipedia.org/wiki/Lee_County,_Texas",http://www.co.lee.tx.us/,"16,628",ocd-division/country:us/state:tx/county:lee,48287
Texas,Leon County,"https://en.wikipedia.org/wiki/Leon_County,_Texas",http://www.co.leon.tx.us,"16,742",ocd-division/country:us/state:tx/county:leon,48289
Texas,Liberty County,"https://en.wikipedia.org/wiki/Liberty_County,_Texas",http://www.co.liberty.tx.us,"76,907",ocd-division/country:us/state:tx/county:liberty,48291
Texas,Limestone County,"https://en.wikipedia.org/wiki/Limestone_County,_Texas",http://www.co.limestone.tx.us,"23,326",ocd-division/country:us/state:tx/county:limestone,48293
Texas,Lipscomb County,"https://en.wikipedia.org/wiki/Lipscomb_County,_Texas",http://www.co.lipscomb.tx.us,"3,485",ocd-division/country:us/state:tx/county:lipscomb,48295
Texas,Live Oak County,"https://en.wikipedia.org/wiki/Live_Oak_County,_Texas",http://www.co.live-oak.tx.us,"11,867",ocd-division/country:us/state:tx/county:live_oak,48297
Texas,Llano County,"https://en.wikipedia.org/wiki/Llano_County,_Texas",http://www.co.llano.tx.us,"19,444",ocd-division/country:us/state:tx/county:llano,48299
Texas,Loving County,"https://en.wikipedia.org/wiki/Loving_County,_Texas",http://www.lovingcountytexas.com,95,ocd-division/country:us/state:tx/county:loving,48301
Texas,Lubbock County,"https://en.wikipedia.org/wiki/Lubbock_County,_Texas",http://www.co.lubbock.tx.us,"289,324",ocd-division/country:us/state:tx/county:lubbock,48303
Texas,Lynn County,"https://en.wikipedia.org/wiki/Lynn_County,_Texas",http://www.co.lynn.tx.us,"5,723",ocd-division/country:us/state:tx/county:lynn,48305
Texas,Madison County,"https://en.wikipedia.org/wiki/Madison_County,_Texas",http://www.co.madison.tx.us,"13,781",ocd-division/country:us/state:tx/county:madison,48313
Texas,Marion County,"https://en.wikipedia.org/wiki/Marion_County,_Texas",http://www.co.marion.tx.us,"10,235",ocd-division/country:us/state:tx/county:marion,48315
Texas,Martin County,"https://en.wikipedia.org/wiki/Martin_County,_Texas",,"5,312",ocd-division/country:us/state:tx/county:martin,48317
Texas,Mason County,"https://en.wikipedia.org/wiki/Mason_County,_Texas",http://www.co.mason.tx.us,"4,128",ocd-division/country:us/state:tx/county:mason,48319
Texas,Matagorda County,"https://en.wikipedia.org/wiki/Matagorda_County,_Texas",http://www.co.matagorda.tx.us,"36,592",ocd-division/country:us/state:tx/county:matagorda,48321
Texas,Maverick County,"https://en.wikipedia.org/wiki/Maverick_County,_Texas",http://www.co.maverick.tx.us,"55,932",ocd-division/country:us/state:tx/county:maverick,48323
Texas,McCulloch County,"https://en.wikipedia.org/wiki/McCulloch_County,_Texas",http://www.co.mcculloch.tx.us,"8,330",ocd-division/country:us/state:tx/county:mcculloch,48307
Texas,McLennan County,"https://en.wikipedia.org/wiki/McLennan_County,_Texas",http://www.co.mclennan.tx.us,"241,481",ocd-division/country:us/state:tx/county:mclennan,48309
Texas,McMullen County,"https://en.wikipedia.org/wiki/McMullen_County,_Texas",http://www.co.mcmullen.tx.us,764,ocd-division/country:us/state:tx/county:mcmullen,48311
Texas,Medina County,"https://en.wikipedia.org/wiki/Medina_County,_Texas",http://www.medinacountytexas.org,"47,399",ocd-division/country:us/state:tx/county:medina,48325
Texas,Menard County,"https://en.wikipedia.org/wiki/Menard_County,_Texas",http://co.menard.tx.us,"2,148",ocd-division/country:us/state:tx/county:menard,48327
Texas,Midland County,"https://en.wikipedia.org/wiki/Midland_County,_Texas",http://www.co.midland.tx.us,"151,468",ocd-division/country:us/state:tx/county:midland,48329
Texas,Milam County,"https://en.wikipedia.org/wiki/Milam_County,_Texas",http://www.milamcounty.net/,"24,167",ocd-division/country:us/state:tx/county:milam,48331
Texas,Mills County,"https://en.wikipedia.org/wiki/Mills_County,_Texas",http://www.co.mills.tx.us,"4,907",ocd-division/country:us/state:tx/county:mills,48333
Texas,Mitchell County,"https://en.wikipedia.org/wiki/Mitchell_County,_Texas",,"9,402",ocd-division/country:us/state:tx/county:mitchell,48335
Texas,Montague County,"https://en.wikipedia.org/wiki/Montague_County,_Texas",http://www.co.montague.tx.us,"19,503",ocd-division/country:us/state:tx/county:montague,48337
Texas,Montgomery County,"https://en.wikipedia.org/wiki/Montgomery_County,_Texas",http://www.mctx.org/,"499,137",ocd-division/country:us/state:tx/county:montgomery,48339
Texas,Moore County,"https://en.wikipedia.org/wiki/Moore_County,_Texas",http://www.co.moore.tx.us,"22,141",ocd-division/country:us/state:tx/county:moore,48341
Texas,Morris County,"https://en.wikipedia.org/wiki/Morris_County,_Texas",http://www.co.morris.tx.us/,"12,834",ocd-division/country:us/state:tx/county:morris,48343
Texas,Motley County,"https://en.wikipedia.org/wiki/Motley_County,_Texas",http://www.co.motley.tx.us,"1,196",ocd-division/country:us/state:tx/county:motley,48345
Texas,Nacogdoches County,"https://en.wikipedia.org/wiki/Nacogdoches_County,_Texas",http://www.co.nacogdoches.tx.us,"65,330",ocd-division/country:us/state:tx/county:nacogdoches,48347
Texas,Navarro County,"https://en.wikipedia.org/wiki/Navarro_County,_Texas",http://www.co.navarro.tx.us,"48,038",ocd-division/country:us/state:tx/county:navarro,48349
Texas,Newton County,"https://en.wikipedia.org/wiki/Newton_County,_Texas",http://www.co.newton.tx.us,"14,140",ocd-division/country:us/state:tx/county:newton,48351
Texas,Nolan County,"https://en.wikipedia.org/wiki/Nolan_County,_Texas",http://www.co.nolan.tx.us,"15,037",ocd-division/country:us/state:tx/county:nolan,48353
Texas,Nueces County,"https://en.wikipedia.org/wiki/Nueces_County,_Texas",http://www.co.nueces.tx.us,"352,107",ocd-division/country:us/state:tx/county:nueces,48355
Texas,Ochiltree County,"https://en.wikipedia.org/wiki/Ochiltree_County,_Texas",http://www.co.ochiltree.tx.us,"10,806",ocd-division/country:us/state:tx/county:ochiltree,48357
Texas,Oldham County,"https://en.wikipedia.org/wiki/Oldham_County,_Texas",http://www.co.oldham.tx.us,"2,102",ocd-division/country:us/state:tx/county:oldham,48359
Texas,Orange County,"https://en.wikipedia.org/wiki/Orange_County,_Texas",http://www.co.orange.tx.us,"82,957",ocd-division/country:us/state:tx/county:orange,48361
Texas,Palo Pinto County,"https://en.wikipedia.org/wiki/Palo_Pinto_County,_Texas",http://www.co.palo-pinto.tx.us,"27,889",ocd-division/country:us/state:tx/county:palo_pinto,48363
Texas,Panola County,"https://en.wikipedia.org/wiki/Panola_County,_Texas",http://www.co.panola.tx.us,"23,870",ocd-division/country:us/state:tx/county:panola,48365
Texas,Parker County,"https://en.wikipedia.org/wiki/Parker_County,_Texas",http://www.parkercountytx.com,"121,418",ocd-division/country:us/state:tx/county:parker,48367
Texas,Parmer County,"https://en.wikipedia.org/wiki/Parmer_County,_Texas",http://parmercounty.org/,"9,965",ocd-division/country:us/state:tx/county:parmer,48369
Texas,Pecos County,"https://en.wikipedia.org/wiki/Pecos_County,_Texas",http://www.co.pecos.tx.us,"15,697",ocd-division/country:us/state:tx/county:pecos,48371
Texas,Polk County,"https://en.wikipedia.org/wiki/Polk_County,_Texas",http://www.co.polk.tx.us,"45,790",ocd-division/country:us/state:tx/county:polk,48373
Texas,Potter County,"https://en.wikipedia.org/wiki/Potter_County,_Texas",http://www.mypottercounty.com,"121,661",ocd-division/country:us/state:tx/county:potter,48375
Texas,Presidio County,"https://en.wikipedia.org/wiki/Presidio_County,_Texas",http://www.co.presidio.tx.us,"7,201",ocd-division/country:us/state:tx/county:presidio,48377
Texas,Rains County,"https://en.wikipedia.org/wiki/Rains_County,_Texas",http://www.co.rains.tx.us,"11,065",ocd-division/country:us/state:tx/county:rains,48379
Texas,Randall County,"https://en.wikipedia.org/wiki/Randall_County,_Texas",http://www.randallcounty.org,"126,474",ocd-division/country:us/state:tx/county:randall,48381
Texas,Reagan County,"https://en.wikipedia.org/wiki/Reagan_County,_Texas",http://www.reagancountytexas.us/,"3,601",ocd-division/country:us/state:tx/county:reagan,48383
Texas,Real County,"https://en.wikipedia.org/wiki/Real_County,_Texas",http://www.co.real.tx.us,"3,350",ocd-division/country:us/state:tx/county:real,48385
Texas,Red River County,"https://en.wikipedia.org/wiki/Red_River_County,_Texas",http://www.co.red-river.tx.us,"12,470",ocd-division/country:us/state:tx/county:red_river,48387
Texas,Reeves County,"https://en.wikipedia.org/wiki/Reeves_County,_Texas",http://www.reevescountytexas.net/,"13,965",ocd-division/country:us/state:tx/county:reeves,48389
Texas,Refugio County,"https://en.wikipedia.org/wiki/Refugio_County,_Texas",http://www.co.refugio.tx.us,"7,305",ocd-division/country:us/state:tx/county:refugio,48391
Texas,Roberts County,"https://en.wikipedia.org/wiki/Roberts_County,_Texas",http://www.co.roberts.tx.us,831,ocd-division/country:us/state:tx/county:roberts,48393
Texas,Robertson County,"https://en.wikipedia.org/wiki/Robertson_County,_Texas",http://www.co.robertson.tx.us,"16,486",ocd-division/country:us/state:tx/county:robertson,48395
Texas,Rockwall County,"https://en.wikipedia.org/wiki/Rockwall_County,_Texas",https://www.rockwallcountytexas.com,"85,245",ocd-division/country:us/state:tx/county:rockwall,48397
Texas,Runnels County,"https://en.wikipedia.org/wiki/Runnels_County,_Texas",http://www.co.runnels.tx.us,"10,309",ocd-division/country:us/state:tx/county:runnels,48399
Texas,Rusk County,"https://en.wikipedia.org/wiki/Rusk_County,_Texas",http://www.co.rusk.tx.us,"53,622",ocd-division/country:us/state:tx/county:rusk,48401
Texas,Sabine County,"https://en.wikipedia.org/wiki/Sabine_County,_Texas",http://www.co.sabine.tx.us/,"10,361",ocd-division/country:us/state:tx/county:sabine,48403
Texas,San Augustine County,"https://en.wikipedia.org/wiki/San_Augustine_County,_Texas",http://www.co.san-augustine.tx.us,"8,769",ocd-division/country:us/state:tx/county:san_augustine,48405
Texas,San Jacinto County,"https://en.wikipedia.org/wiki/San_Jacinto_County,_Texas",http://www.co.san-jacinto.tx.us,"26,856",ocd-division/country:us/state:tx/county:san_jacinto,48407
Texas,San Patricio County,"https://en.wikipedia.org/wiki/San_Patricio_County,_Texas",http://www.co.san-patricio.tx.us,"66,137",ocd-division/country:us/state:tx/county:san_patricio,48409
Texas,San Saba County,"https://en.wikipedia.org/wiki/San_Saba_County,_Texas",http://www.co.san-saba.tx.us,"6,012",ocd-division/country:us/state:tx/county:san_saba,48411
Texas,Schleicher County,"https://en.wikipedia.org/wiki/Schleicher_County,_Texas",http://www.co.schleicher.tx.us,"3,206",ocd-division/country:us/state:tx/county:schleicher,48413
Texas,Scurry County,"https://en.wikipedia.org/wiki/Scurry_County,_Texas",http://www.co.scurry.tx.us,"17,302",ocd-division/country:us/state:tx/county:scurry,48415
Texas,Shackelford County,"https://en.wikipedia.org/wiki/Shackelford_County,_Texas",,"3,375",ocd-division/country:us/state:tx/county:shackelford,48417
Texas,Shelby County,"https://en.wikipedia.org/wiki/Shelby_County,_Texas",http://www.co.shelby.tx.us,"25,792",ocd-division/country:us/state:tx/county:shelby,48419
Texas,Sherman County,"https://en.wikipedia.org/wiki/Sherman_County,_Texas",http://www.co.sherman.tx.us,"3,093",ocd-division/country:us/state:tx/county:sherman,48421
Texas,Smith County,"https://en.wikipedia.org/wiki/Smith_County,_Texas",http://www.smith-county.com,"216,080",ocd-division/country:us/state:tx/county:smith,48423
Texas,Somervell County,"https://en.wikipedia.org/wiki/Somervell_County,_Texas",http://co.somervell.tx.us,"8,658",ocd-division/country:us/state:tx/county:somervell,48425
Texas,Starr County,"https://en.wikipedia.org/wiki/Starr_County,_Texas",http://www.co.starr.tx.us,"61,963",ocd-division/country:us/state:tx/county:starr,48427
Texas,Stephens County,"https://en.wikipedia.org/wiki/Stephens_County,_Texas",http://www.co.stephens.tx.us,"9,247",ocd-division/country:us/state:tx/county:stephens,48429
Texas,Sterling County,"https://en.wikipedia.org/wiki/Sterling_County,_Texas",http://www.co.sterling.tx.us,"1,219",ocd-division/country:us/state:tx/county:sterling,48431
Texas,Stonewall County,"https://en.wikipedia.org/wiki/Stonewall_County,_Texas",,"1,432",ocd-division/country:us/state:tx/county:stonewall,48433
Texas,Sutton County,"https://en.wikipedia.org/wiki/Sutton_County,_Texas",http://www.co.sutton.tx.us,"4,006",ocd-division/country:us/state:tx/county:sutton,48435
Texas,Swisher County,"https://en.wikipedia.org/wiki/Swisher_County,_Texas",http://www.co.swisher.tx.us,"7,763",ocd-division/country:us/state:tx/county:swisher,48437
Texas,Tarrant County,"https://en.wikipedia.org/wiki/Tarrant_County,_Texas",http://www.tarrantcounty.com,"1,911,541",ocd-division/country:us/state:tx/county:tarrant,48439
Texas,Taylor County,"https://en.wikipedia.org/wiki/Taylor_County,_Texas",http://www.taylorcountytexas.org,"134,117",ocd-division/country:us/state:tx/county:taylor,48441
Texas,Terrell County,"https://en.wikipedia.org/wiki/Terrell_County,_Texas",http://www.co.terrell.tx.us,903,ocd-division/country:us/state:tx/county:terrell,48443
Texas,Terry County,"https://en.wikipedia.org/wiki/Terry_County,_Texas",http://www.co.terry.tx.us,"12,743",ocd-division/country:us/state:tx/county:terry,48445
Texas,Throckmorton County,"https://en.wikipedia.org/wiki/Throckmorton_County,_Texas",http://www.co.throckmorton.tx.us,"1,600",ocd-division/country:us/state:tx/county:throckmorton,48447
Texas,Titus County,"https://en.wikipedia.org/wiki/Titus_County,_Texas",http://www.co.titus.tx.us,"32,581",ocd-division/country:us/state:tx/county:titus,48449
Texas,Tom Green County,"https://en.wikipedia.org/wiki/Tom_Green_County,_Texas",http://www.co.tom-green.tx.us,"114,954",ocd-division/country:us/state:tx/county:tom_green,48451
Texas,Travis County,"https://en.wikipedia.org/wiki/Travis_County,_Texas",http://traviscountytx.gov,"1,120,954",ocd-division/country:us/state:tx/county:travis,48453
Texas,Trinity County,"https://en.wikipedia.org/wiki/Trinity_County,_Texas",http://www.co.trinity.tx.us,"14,393",ocd-division/country:us/state:tx/county:trinity,48455
Texas,Tyler County,"https://en.wikipedia.org/wiki/Tyler_County,_Texas",http://www.co.tyler.tx.us,"21,464",ocd-division/country:us/state:tx/county:tyler,48457
Texas,Upshur County,"https://en.wikipedia.org/wiki/Upshur_County,_Texas",http://www.countyofupshur.com/,"39,884",ocd-division/country:us/state:tx/county:upshur,48459
Texas,Upton County,"https://en.wikipedia.org/wiki/Upton_County,_Texas",http://www.co.upton.tx.us,"3,372",ocd-division/country:us/state:tx/county:upton,48461
Texas,Uvalde County,"https://en.wikipedia.org/wiki/Uvalde_County,_Texas",http://www.uvaldecounty.com,"26,926",ocd-division/country:us/state:tx/county:uvalde,48463
Texas,Val Verde County,"https://en.wikipedia.org/wiki/Val_Verde_County,_Texas",http://www.valverdecounty.texas.gov,"48,623",ocd-division/country:us/state:tx/county:val_verde,48465
Texas,Van Zandt County,"https://en.wikipedia.org/wiki/Van_Zandt_County,_Texas",http://www.co.van-zandt.tx.us,"52,481",ocd-division/country:us/state:tx/county:van_zandt,48467
Texas,Victoria County,"https://en.wikipedia.org/wiki/Victoria_County,_Texas",http://www.victoriacountytx.org,"90,028",ocd-division/country:us/state:tx/county:victoria,48469
Texas,Walker County,"https://en.wikipedia.org/wiki/Walker_County,_Texas",http://www.co.walker.tx.us,"68,817",ocd-division/country:us/state:tx/county:walker,48471
Texas,Waller County,"https://en.wikipedia.org/wiki/Waller_County,_Texas",http://www.co.waller.tx.us,"45,213",ocd-division/country:us/state:tx/county:waller,48473
Texas,Ward County,"https://en.wikipedia.org/wiki/Ward_County,_Texas",http://www.co.ward.tx.us,"11,244",ocd-division/country:us/state:tx/county:ward,48475
Texas,Washington County,"https://en.wikipedia.org/wiki/Washington_County,_Texas",http://www.co.washington.tx.us,"34,147",ocd-division/country:us/state:tx/county:washington,48477
Texas,Webb County,"https://en.wikipedia.org/wiki/Webb_County,_Texas",http://webbcounty.com,"262,495",ocd-division/country:us/state:tx/county:webb,48479
Texas,Wharton County,"https://en.wikipedia.org/wiki/Wharton_County,_Texas",http://www.co.wharton.tx.us,"41,216",ocd-division/country:us/state:tx/county:wharton,48481
Texas,Wheeler County,"https://en.wikipedia.org/wiki/Wheeler_County,_Texas",http://www.co.wheeler.tx.us,"5,751",ocd-division/country:us/state:tx/county:wheeler,48483
Texas,Wichita County,"https://en.wikipedia.org/wiki/Wichita_County,_Texas",http://www.co.wichita.tx.us,"132,047",ocd-division/country:us/state:tx/county:wichita,48485
Texas,Wilbarger County,"https://en.wikipedia.org/wiki/Wilbarger_County,_Texas",http://www.co.wilbarger.tx.us,"13,131",ocd-division/country:us/state:tx/county:wilbarger,48487
Texas,Willacy County,"https://en.wikipedia.org/wiki/Willacy_County,_Texas",http://www.co.willacy.tx.us/,"21,921",ocd-division/country:us/state:tx/county:willacy,48489
Texas,Williamson County,"https://en.wikipedia.org/wiki/Williamson_County,_Texas",http://wilco.org,"471,014",ocd-division/country:us/state:tx/county:williamson,48491
Texas,Wilson County,"https://en.wikipedia.org/wiki/Wilson_County,_Texas",http://www.co.wilson.tx.us,"45,418",ocd-division/country:us/state:tx/county:wilson,48493
Texas,Winkler County,"https://en.wikipedia.org/wiki/Winkler_County,_Texas",http://www.co.winkler.tx.us,"7,606",ocd-division/country:us/state:tx/county:winkler,48495
Texas,Wise County,"https://en.wikipedia.org/wiki/Wise_County,_Texas",http://www.co.wise.tx.us,"60,939",ocd-division/country:us/state:tx/county:wise,48497
Texas,Wood County,"https://en.wikipedia.org/wiki/Wood_County,_Texas",http://www.co.wood.tx.us,"42,306",ocd-division/country:us/state:tx/county:wood,48499
Texas,Yoakum County,"https://en.wikipedia.org/wiki/Yoakum_County,_Texas",http://www.co.yoakum.tx.us,"8,184",ocd-division/country:us/state:tx/county:yoakum,48501
Texas,Young County,"https://en.wikipedia.org/wiki/Young_County,_Texas",http://www.co.young.tx.us,"18,341",ocd-division/country:us/state:tx/county:young,48503
Texas,Zapata County,"https://en.wikipedia.org/wiki/Zapata_County,_Texas",http://www.co.zapata.tx.us,"14,390",ocd-division/country:us/state:tx/county:zapata,48505
Texas,Zavala County,"https://en.wikipedia.org/wiki/Zavala_County,_Texas",http://www.co.zavala.tx.us,"12,156",ocd-division/country:us/state:tx/county:zavala,48507
Utah,Beaver County,"https://en.wikipedia.org/wiki/Beaver_County,_Utah",http://beaver.utah.gov,"6,459",ocd-division/country:us/state:ut/county:beaver,49001
Utah,Box Elder County,"https://en.wikipedia.org/wiki/Box_Elder_County,_Utah",http://www.boxeldercounty.org,"50,794",ocd-division/country:us/state:ut/county:box_elder,49003
Utah,Cache County,"https://en.wikipedia.org/wiki/Cache_County,_Utah",http://www.cachecounty.org,"116,909",ocd-division/country:us/state:ut/county:cache,49005
Utah,Carbon County,"https://en.wikipedia.org/wiki/Carbon_County,_Utah",http://www.carbon.utah.gov,"20,988",ocd-division/country:us/state:ut/county:carbon,49007
Utah,Daggett County,"https://en.wikipedia.org/wiki/Daggett_County,_Utah",http://www.daggettcounty.org/,"1,127",ocd-division/country:us/state:ut/county:daggett,49009
Utah,Davis County,"https://en.wikipedia.org/wiki/Davis_County,_Utah",http://www.daviscountyutah.gov,"322,094",ocd-division/country:us/state:ut/county:davis,49011
Utah,Duchesne County,"https://en.wikipedia.org/wiki/Duchesne_County,_Utah",http://duchesne.utah.gov/,"20,308",ocd-division/country:us/state:ut/county:duchesne,49013
Utah,Emery County,"https://en.wikipedia.org/wiki/Emery_County,_Utah",http://www.emerycounty.com,"10,749",ocd-division/country:us/state:ut/county:emery,49015
Utah,Garfield County,"https://en.wikipedia.org/wiki/Garfield_County,_Utah",http://garfield.utah.gov,"5,083",ocd-division/country:us/state:ut/county:garfield,49017
Utah,Grand County,"https://en.wikipedia.org/wiki/Grand_County,_Utah",http://www.grandcountyutah.net,"9,360",ocd-division/country:us/state:ut/county:grand,49019
Utah,Iron County,"https://en.wikipedia.org/wiki/Iron_County,_Utah",http://www.ironcounty.net,"46,780",ocd-division/country:us/state:ut/county:iron,49021
Utah,Juab County,"https://en.wikipedia.org/wiki/Juab_County,_Utah",http://www.co.juab.ut.us,"10,348",ocd-division/country:us/state:ut/county:juab,49023
Utah,Kane County,"https://en.wikipedia.org/wiki/Kane_County,_Utah",http://kane.utah.gov,"7,260",ocd-division/country:us/state:ut/county:kane,49025
Utah,Millard County,"https://en.wikipedia.org/wiki/Millard_County,_Utah",http://www.millardcounty.org%20www,"12,662",ocd-division/country:us/state:ut/county:millard,49027
Utah,Morgan County,"https://en.wikipedia.org/wiki/Morgan_County,_Utah",http://www.morgan-county.net,"10,173",ocd-division/country:us/state:ut/county:morgan,49029
Utah,Piute County,"https://en.wikipedia.org/wiki/Piute_County,_Utah",http://www.piute.org/,"1,510",ocd-division/country:us/state:ut/county:piute,49031
Utah,Rich County,"https://en.wikipedia.org/wiki/Rich_County,_Utah",http://www.richcountyut.org,"2,288",ocd-division/country:us/state:ut/county:rich,49033
Utah,Salt Lake County,"https://en.wikipedia.org/wiki/Salt_Lake_County,_Utah",http://slco.org,"1,079,721",ocd-division/country:us/state:ut/county:salt_lake,49035
Utah,San Juan County,"https://en.wikipedia.org/wiki/San_Juan_County,_Utah",http://www.sanjuancounty.org,"14,973",ocd-division/country:us/state:ut/county:san_juan,49037
Utah,Sanpete County,"https://en.wikipedia.org/wiki/Sanpete_County,_Utah",http://sanpete.com,"28,237",ocd-division/country:us/state:ut/county:sanpete,49039
Utah,Sevier County,"https://en.wikipedia.org/wiki/Sevier_County,_Utah",http://www.sevierutah.net,"20,852",ocd-division/country:us/state:ut/county:sevier,49041
Utah,Summit County,"https://en.wikipedia.org/wiki/Summit_County,_Utah",http://www.co.summit.ut.us,"38,486",ocd-division/country:us/state:ut/county:summit,49043
Utah,Tooele County,"https://en.wikipedia.org/wiki/Tooele_County,_Utah",http://www.co.tooele.ut.us%20www,"60,762",ocd-division/country:us/state:ut/county:tooele,49045
